   Elapsed time	    ECG	    ECG
          9.304	 -0.046	 -0.021
          9.308	 -0.048	 -0.022
          9.312	 -0.049	 -0.022
          9.316	 -0.052	 -0.030
          9.320	 -0.052	 -0.034
          9.324	 -0.050	 -0.035
          9.328	 -0.050	 -0.030
          9.332	 -0.051	 -0.033
          9.336	 -0.054	 -0.040
          9.340	 -0.051	 -0.050
          9.344	 -0.055	 -0.062
          9.348	 -0.054	 -0.066
          9.352	 -0.054	 -0.066
          9.356	 -0.055	 -0.064
          9.360	 -0.061	 -0.066
          9.364	 -0.068	 -0.068
          9.368	 -0.066	 -0.065
          9.372	 -0.065	 -0.069
          9.376	 -0.059	 -0.081
          9.380	 -0.055	 -0.099
          9.384	 -0.050	 -0.113
          9.388	 -0.048	 -0.134
          9.392	 -0.043	 -0.147
          9.396	 -0.043	 -0.152
          9.400	 -0.043	 -0.163
          9.404	 -0.045	 -0.170
          9.408	 -0.046	 -0.180
          9.412	 -0.043	 -0.182
          9.416	 -0.035	 -0.190
          9.420	 -0.028	 -0.194
          9.424	 -0.021	 -0.200
          9.428	 -0.020	 -0.207
          9.432	 -0.022	 -0.212
          9.436	 -0.022	 -0.225
          9.440	 -0.018	 -0.228
          9.444	 -0.011	 -0.231
          9.448	 -0.006	 -0.221
          9.452	 -0.005	 -0.220
          9.456	 -0.005	 -0.225
          9.460	 -0.007	 -0.237
          9.464	 -0.006	 -0.246
          9.468	 -0.009	 -0.239
          9.472	 -0.015	 -0.244
          9.476	 -0.024	 -0.258
          9.480	 -0.030	 -0.269
          9.484	 -0.039	 -0.270
          9.488	 -0.052	 -0.266
          9.492	 -0.061	 -0.263
          9.496	 -0.068	 -0.265
          9.500	 -0.069	 -0.275
          9.504	 -0.071	 -0.281
          9.508	 -0.075	 -0.285
          9.512	 -0.083	 -0.276
          9.516	 -0.083	 -0.270
          9.520	 -0.076	 -0.269
          9.524	 -0.071	 -0.275
          9.528	 -0.069	 -0.292
          9.532	 -0.071	 -0.302
          9.536	 -0.071	 -0.301
          9.540	 -0.071	 -0.302
          9.544	 -0.066	 -0.324
          9.548	 -0.060	 -0.339
          9.552	 -0.069	 -0.346
          9.556	 -0.072	 -0.350
          9.560	 -0.071	 -0.347
          9.564	 -0.068	 -0.344
          9.568	 -0.062	 -0.329
          9.572	 -0.059	 -0.324
          9.576	 -0.049	 -0.331
          9.580	 -0.050	 -0.381
          9.584	 -0.050	 -0.441
          9.588	 -0.050	 -0.492
          9.592	 -0.045	 -0.544
          9.596	 -0.037	 -0.581
          9.600	 -0.025	 -0.609
          9.604	 -0.010	 -0.598
          9.608	  0.001	 -0.595
          9.612	  0.014	 -0.571
          9.616	  0.026	 -0.552
          9.620	  0.050	 -0.536
          9.624	  0.080	 -0.534
          9.628	  0.120	 -0.529
          9.632	  0.163	 -0.496
          9.636	  0.216	 -0.475
          9.640	  0.247	 -0.434
          9.644	  0.258	 -0.399
          9.648	  0.260	 -0.345
          9.652	  0.249	 -0.290
          9.656	  0.215	 -0.231
          9.660	  0.139	 -0.176
          9.664	  0.045	 -0.133
          9.668	 -0.051	 -0.099
          9.672	 -0.130	 -0.085
          9.676	 -0.166	 -0.077
          9.680	 -0.168	 -0.076
          9.684	 -0.150	 -0.075
          9.688	 -0.125	 -0.072
          9.692	 -0.113	 -0.061
          9.696	 -0.104	 -0.054
          9.700	 -0.102	 -0.055
          9.704	 -0.100	 -0.041
          9.708	 -0.095	 -0.025
          9.712	 -0.086	 -0.018
          9.716	 -0.081	 -0.022
          9.720	 -0.083	 -0.025
          9.724	 -0.085	 -0.020
          9.728	 -0.085	 -0.011
          9.732	 -0.085	  0.001
          9.736	 -0.084	  0.010
          9.740	 -0.083	  0.010
          9.744	 -0.080	  0.004
          9.748	 -0.079	 -0.001
          9.752	 -0.080	  0.004
          9.756	 -0.084	  0.014
          9.760	 -0.089	  0.026
          9.764	 -0.086	  0.033
          9.768	 -0.084	  0.034
          9.772	 -0.089	  0.031
          9.776	 -0.091	  0.031
          9.780	 -0.091	  0.037
          9.784	 -0.085	  0.046
          9.788	 -0.090	  0.054
          9.792	 -0.090	  0.059
          9.796	 -0.089	  0.059
          9.800	 -0.091	  0.061
          9.804	 -0.095	  0.066
          9.808	 -0.095	  0.071
          9.812	 -0.092	  0.072
          9.816	 -0.090	  0.074
          9.820	 -0.089	  0.085
          9.824	 -0.094	  0.104
          9.828	 -0.092	  0.107
          9.832	 -0.089	  0.089
          9.836	 -0.085	  0.080
          9.840	 -0.085	  0.084
          9.844	 -0.090	  0.080
          9.848	 -0.092	  0.075
          9.852	 -0.101	  0.077
          9.856	 -0.106	  0.084
          9.860	 -0.102	  0.086
          9.864	 -0.096	  0.084
          9.868	 -0.094	  0.075
          9.872	 -0.092	  0.070
          9.876	 -0.087	  0.070
          9.880	 -0.095	  0.079
          9.884	 -0.098	  0.081
          9.888	 -0.100	  0.081
          9.892	 -0.102	  0.084
          9.896	 -0.104	  0.090
          9.900	 -0.105	  0.101
          9.904	 -0.098	  0.101
          9.908	 -0.096	  0.095
          9.912	 -0.092	  0.085
          9.916	 -0.091	  0.081
          9.920	 -0.087	  0.084
          9.924	 -0.081	  0.081
          9.928	 -0.080	  0.079
          9.932	 -0.083	  0.079
          9.936	 -0.076	  0.080
          9.940	 -0.069	  0.075
          9.944	 -0.066	  0.079
          9.948	 -0.065	  0.084
          9.952	 -0.061	  0.081
          9.956	 -0.052	  0.080
          9.960	 -0.044	  0.084
          9.964	 -0.036	  0.084
          9.968	 -0.028	  0.080
          9.972	 -0.024	  0.090
          9.976	 -0.026	  0.101
          9.980	 -0.035	  0.117
          9.984	 -0.039	  0.130
          9.988	 -0.040	  0.128
          9.992	 -0.035	  0.109
          9.996	 -0.034	  0.096
         10.000	 -0.035	  0.111
         10.004	 -0.035	  0.134
         10.008	 -0.031	  0.145
         10.012	 -0.030	  0.140
         10.016	 -0.033	  0.136
         10.020	 -0.037	  0.135
         10.024	 -0.045	  0.135
         10.028	 -0.048	  0.135
         10.032	 -0.046	  0.130
         10.036	 -0.041	  0.136
         10.040	 -0.036	  0.141
         10.044	 -0.029	  0.140
         10.048	 -0.029	  0.126
         10.052	 -0.028	  0.124
         10.056	 -0.026	  0.130
         10.060	 -0.029	  0.129
         10.064	 -0.029	  0.114
         10.068	 -0.028	  0.109
         10.072	 -0.025	  0.110
         10.076	 -0.024	  0.111
         10.080	 -0.021	  0.115
         10.084	 -0.016	  0.115
         10.088	 -0.018	  0.113
         10.092	 -0.014	  0.114
         10.096	 -0.016	  0.116
         10.100	 -0.021	  0.116
         10.104	 -0.022	  0.105
         10.108	 -0.018	  0.099
         10.112	 -0.006	  0.113
         10.116	 -0.003	  0.129
         10.120	  0.001	  0.119
         10.124	  0.000	  0.099
         10.128	 -0.005	  0.100
         10.132	 -0.015	  0.106
         10.136	 -0.024	  0.115
         10.140	 -0.024	  0.124
         10.144	 -0.016	  0.138
         10.148	 -0.011	  0.141
         10.152	 -0.010	  0.139
         10.156	 -0.007	  0.140
         10.160	 -0.006	  0.144
         10.164	 -0.005	  0.150
         10.168	  0.001	  0.145
         10.172	  0.013	  0.134
         10.176	  0.021	  0.116
         10.180	  0.011	  0.110
         10.184	  0.003	  0.111
         10.188	 -0.001	  0.114
         10.192	  0.001	  0.116
         10.196	  0.006	  0.113
         10.200	  0.013	  0.115
         10.204	  0.020	  0.110
         10.208	  0.014	  0.110
         10.212	  0.010	  0.111
         10.216	  0.005	  0.121
         10.220	  0.014	  0.133
         10.224	  0.024	  0.133
         10.228	  0.033	  0.135
         10.232	  0.030	  0.139
         10.236	  0.026	  0.144
         10.240	  0.026	  0.141
         10.244	  0.028	  0.141
         10.248	  0.029	  0.141
         10.252	  0.021	  0.145
         10.256	  0.014	  0.150
         10.260	  0.003	  0.141
         10.264	 -0.006	  0.129
         10.268	 -0.018	  0.133
         10.272	 -0.026	  0.150
         10.276	 -0.033	  0.151
         10.280	 -0.036	  0.140
         10.284	 -0.037	  0.125
         10.288	 -0.040	  0.117
         10.292	 -0.043	  0.113
         10.296	 -0.046	  0.114
         10.300	 -0.048	  0.119
         10.304	 -0.044	  0.114
         10.308	 -0.037	  0.113
         10.312	 -0.033	  0.109
         10.316	 -0.033	  0.105
         10.320	 -0.033	  0.102
         10.324	 -0.036	  0.095
         10.328	 -0.039	  0.089
         10.332	 -0.040	  0.083
         10.336	 -0.043	  0.080
         10.340	 -0.041	  0.081
         10.344	 -0.039	  0.085
         10.348	 -0.037	  0.081
         10.352	 -0.039	  0.080
         10.356	 -0.036	  0.076
         10.360	 -0.034	  0.041
         10.364	 -0.029	 -0.046
         10.368	 -0.028	 -0.155
         10.372	 -0.036	 -0.242
         10.376	 -0.041	 -0.285
         10.380	 -0.036	 -0.309
         10.384	 -0.015	 -0.311
         10.388	  0.001	 -0.302
         10.392	  0.026	 -0.295
         10.396	  0.045	 -0.290
         10.400	  0.070	 -0.282
         10.404	  0.095	 -0.260
         10.408	  0.133	 -0.242
         10.412	  0.184	 -0.229
         10.416	  0.221	 -0.216
         10.420	  0.260	 -0.182
         10.424	  0.276	 -0.130
         10.428	  0.290	 -0.077
         10.432	  0.282	 -0.045
         10.436	  0.263	  0.001
         10.440	  0.212	  0.055
         10.444	  0.126	  0.098
         10.448	  0.030	  0.115
         10.452	 -0.056	  0.120
         10.456	 -0.111	  0.124
         10.460	 -0.128	  0.128
         10.464	 -0.128	  0.135
         10.468	 -0.124	  0.139
         10.472	 -0.119	  0.145
         10.476	 -0.101	  0.150
         10.480	 -0.086	  0.152
         10.484	 -0.077	  0.151
         10.488	 -0.074	  0.150
         10.492	 -0.079	  0.152
         10.496	 -0.081	  0.158
         10.500	 -0.080	  0.171
         10.504	 -0.074	  0.171
         10.508	 -0.070	  0.172
         10.512	 -0.069	  0.170
         10.516	 -0.075	  0.177
         10.520	 -0.079	  0.181
         10.524	 -0.080	  0.180
         10.528	 -0.080	  0.181
         10.532	 -0.081	  0.177
         10.536	 -0.083	  0.179
         10.540	 -0.083	  0.181
         10.544	 -0.086	  0.190
         10.548	 -0.085	  0.194
         10.552	 -0.080	  0.191
         10.556	 -0.076	  0.182
         10.560	 -0.079	  0.179
         10.564	 -0.080	  0.184
         10.568	 -0.080	  0.191
         10.572	 -0.077	  0.196
         10.576	 -0.072	  0.191
         10.580	 -0.068	  0.191
         10.584	 -0.069	  0.193
         10.588	 -0.070	  0.200
         10.592	 -0.076	  0.199
         10.596	 -0.084	  0.195
         10.600	 -0.084	  0.195
         10.604	 -0.079	  0.196
         10.608	 -0.079	  0.196
         10.612	 -0.081	  0.190
         10.616	 -0.079	  0.189
         10.620	 -0.075	  0.193
         10.624	 -0.085	  0.199
         10.628	 -0.089	  0.203
         10.632	 -0.086	  0.199
         10.636	 -0.084	  0.198
         10.640	 -0.083	  0.199
         10.644	 -0.077	  0.211
         10.648	 -0.075	  0.219
         10.652	 -0.070	  0.219
         10.656	 -0.065	  0.209
         10.660	 -0.072	  0.201
         10.664	 -0.084	  0.207
         10.668	 -0.094	  0.215
         10.672	 -0.095	  0.219
         10.676	 -0.094	  0.215
         10.680	 -0.084	  0.215
         10.684	 -0.071	  0.217
         10.688	 -0.072	  0.215
         10.692	 -0.079	  0.212
         10.696	 -0.084	  0.211
         10.700	 -0.081	  0.217
         10.704	 -0.081	  0.220
         10.708	 -0.079	  0.221
         10.712	 -0.066	  0.216
         10.716	 -0.065	  0.210
         10.720	 -0.066	  0.204
         10.724	 -0.074	  0.203
         10.728	 -0.080	  0.206
         10.732	 -0.080	  0.200
         10.736	 -0.075	  0.198
         10.740	 -0.068	  0.189
         10.744	 -0.069	  0.189
         10.748	 -0.062	  0.200
         10.752	 -0.055	  0.211
         10.756	 -0.050	  0.209
         10.760	 -0.048	  0.190
         10.764	 -0.048	  0.188
         10.768	 -0.054	  0.185
         10.772	 -0.060	  0.190
         10.776	 -0.060	  0.198
         10.780	 -0.056	  0.204
         10.784	 -0.050	  0.204
         10.788	 -0.051	  0.204
         10.792	 -0.055	  0.212
         10.796	 -0.061	  0.212
         10.800	 -0.065	  0.210
         10.804	 -0.064	  0.201
         10.808	 -0.065	  0.205
         10.812	 -0.065	  0.200
         10.816	 -0.061	  0.205
         10.820	 -0.058	  0.209
         10.824	 -0.051	  0.211
         10.828	 -0.050	  0.207
         10.832	 -0.055	  0.198
         10.836	 -0.061	  0.199
         10.840	 -0.061	  0.200
         10.844	 -0.056	  0.206
         10.848	 -0.051	  0.203
         10.852	 -0.049	  0.195
         10.856	 -0.048	  0.189
         10.860	 -0.046	  0.185
         10.864	 -0.049	  0.184
         10.868	 -0.055	  0.181
         10.872	 -0.056	  0.182
         10.876	 -0.056	  0.182
         10.880	 -0.049	  0.186
         10.884	 -0.044	  0.185
         10.888	 -0.044	  0.184
         10.892	 -0.049	  0.179
         10.896	 -0.055	  0.175
         10.900	 -0.059	  0.177
         10.904	 -0.052	  0.180
         10.908	 -0.049	  0.182
         10.912	 -0.043	  0.185
         10.916	 -0.043	  0.188
         10.920	 -0.043	  0.179
         10.924	 -0.045	  0.168
         10.928	 -0.045	  0.165
         10.932	 -0.046	  0.165
         10.936	 -0.050	  0.174
         10.940	 -0.050	  0.176
         10.944	 -0.048	  0.180
         10.948	 -0.044	  0.184
         10.952	 -0.045	  0.188
         10.956	 -0.036	  0.181
         10.960	 -0.025	  0.160
         10.964	 -0.021	  0.142
         10.968	 -0.035	  0.131
         10.972	 -0.048	  0.131
         10.976	 -0.051	  0.130
         10.980	 -0.045	  0.128
         10.984	 -0.036	  0.122
         10.988	 -0.030	  0.120
         10.992	 -0.025	  0.122
         10.996	 -0.022	  0.121
         11.000	 -0.022	  0.124
         11.004	 -0.020	  0.124
         11.008	 -0.011	  0.122
         11.012	  0.000	  0.120
         11.016	 -0.004	  0.124
         11.020	 -0.003	  0.135
         11.024	  0.000	  0.140
         11.028	  0.007	  0.140
         11.032	  0.006	  0.133
         11.036	  0.000	  0.131
         11.040	  0.000	  0.129
         11.044	 -0.007	  0.125
         11.048	 -0.010	  0.120
         11.052	 -0.020	  0.117
         11.056	 -0.035	  0.121
         11.060	 -0.054	  0.120
         11.064	 -0.068	  0.124
         11.068	 -0.075	  0.120
         11.072	 -0.077	  0.113
         11.076	 -0.075	  0.101
         11.080	 -0.077	  0.105
         11.084	 -0.076	  0.107
         11.088	 -0.072	  0.101
         11.092	 -0.069	  0.100
         11.096	 -0.066	  0.100
         11.100	 -0.069	  0.095
         11.104	 -0.066	  0.087
         11.108	 -0.071	  0.090
         11.112	 -0.069	  0.089
         11.116	 -0.062	  0.077
         11.120	 -0.060	  0.065
         11.124	 -0.065	  0.060
         11.128	 -0.074	  0.054
         11.132	 -0.077	  0.048
         11.136	 -0.076	  0.044
         11.140	 -0.071	  0.041
         11.144	 -0.066	  0.043
         11.148	 -0.064	  0.035
         11.152	 -0.061	 -0.006
         11.156	 -0.059	 -0.080
         11.160	 -0.061	 -0.168
         11.164	 -0.061	 -0.240
         11.168	 -0.058	 -0.290
         11.172	 -0.052	 -0.330
         11.176	 -0.043	 -0.347
         11.180	 -0.029	 -0.355
         11.184	 -0.013	 -0.346
         11.188	  0.003	 -0.333
         11.192	  0.018	 -0.311
         11.196	  0.035	 -0.284
         11.200	  0.065	 -0.265
         11.204	  0.111	 -0.245
         11.208	  0.159	 -0.225
         11.212	  0.200	 -0.188
         11.216	  0.220	 -0.142
         11.220	  0.230	 -0.087
         11.224	  0.212	 -0.039
         11.228	  0.174	  0.014
         11.232	  0.091	  0.058
         11.236	 -0.011	  0.080
         11.240	 -0.114	  0.086
         11.244	 -0.174	  0.092
         11.248	 -0.190	  0.098
         11.252	 -0.184	  0.105
         11.256	 -0.165	  0.113
         11.260	 -0.144	  0.116
         11.264	 -0.130	  0.114
         11.268	 -0.116	  0.106
         11.272	 -0.110	  0.107
         11.276	 -0.104	  0.109
         11.280	 -0.104	  0.109
         11.284	 -0.100	  0.106
         11.288	 -0.095	  0.102
         11.292	 -0.090	  0.100
         11.296	 -0.092	  0.095
         11.300	 -0.100	  0.095
         11.304	 -0.105	  0.095
         11.308	 -0.100	  0.100
         11.312	 -0.094	  0.104
         11.316	 -0.094	  0.100
         11.320	 -0.090	  0.095
         11.324	 -0.085	  0.092
         11.328	 -0.079	  0.099
         11.332	 -0.080	  0.098
         11.336	 -0.084	  0.095
         11.340	 -0.086	  0.085
         11.344	 -0.094	  0.084
         11.348	 -0.092	  0.085
         11.352	 -0.087	  0.083
         11.356	 -0.083	  0.085
         11.360	 -0.087	  0.085
         11.364	 -0.096	  0.085
         11.368	 -0.096	  0.083
         11.372	 -0.099	  0.086
         11.376	 -0.099	  0.084
         11.380	 -0.101	  0.079
         11.384	 -0.102	  0.076
         11.388	 -0.106	  0.074
         11.392	 -0.107	  0.075
         11.396	 -0.104	  0.070
         11.400	 -0.105	  0.061
         11.404	 -0.102	  0.051
         11.408	 -0.104	  0.049
         11.412	 -0.102	  0.044
         11.416	 -0.107	  0.037
         11.420	 -0.120	  0.034
         11.424	 -0.122	  0.035
         11.428	 -0.120	  0.043
         11.432	 -0.114	  0.046
         11.436	 -0.114	  0.036
         11.440	 -0.114	  0.021
         11.444	 -0.114	  0.015
         11.448	 -0.116	  0.016
         11.452	 -0.119	  0.019
         11.456	 -0.121	  0.020
         11.460	 -0.130	  0.018
